image_id,relative_path,filename,stem,extension,file_size_bytes,sha256,readable,width,height,mode,annotation_relative_path,annotation_match_method,n_annotation_candidates,image_error
5185,1-coins/65_1477845558.jpg,65_1477845558.jpg,65_1477845558,.jpg,55129,03b8bf5e9e70ca6bc804001b200d734eeb100e4b6f0af82dbb13f70175671dd0,True,640,480,RGB,1-coins/65_1477845558.json,labelme_imagePath,1,
5186,1-coins/65_1477845564.jpg,65_1477845564.jpg,65_1477845564,.jpg,54955,de1e8d9d254a17305a5e68ccd1b20d56e7882831e64a2742dc5a0b55847a50f1,True,640,480,RGB,1-coins/65_1477845564.json,labelme_imagePath,1,
5187,1-coins/65_1477845570.jpg,65_1477845570.jpg,65_1477845570,.jpg,53622,2a9caa7da4155c985a695c884bcc230ee046c1fb53424284b765f81f6bdfc05b,True,640,480,RGB,1-coins/65_1477845570.json,labelme_imagePath,1,
5188,1-coins/65_1477845576.jpg,65_1477845576.jpg,65_1477845576,.jpg,56760,c727950dfb894027d0180103d5ceda2dc8fc084c16450185a932bf5ceb5dc6d5,True,640,480,RGB,1-coins/65_1477845576.json,labelme_imagePath,1,
5189,1-coins/65_1477845582.jpg,65_1477845582.jpg,65_1477845582,.jpg,54352,9b658788d14428a6af914849a1c7c65064db880df0369294d307cb649a846034,True,640,480,RGB,1-coins/65_1477845582.json,labelme_imagePath,1,
5190,1-coins/65_1477845588.jpg,65_1477845588.jpg,65_1477845588,.jpg,54059,a71009ad4d778f91e1fd07f672bf201741405077480cdf2658573a7c4a22befc,True,640,480,RGB,1-coins/65_1477845588.json,labelme_imagePath,1,
5191,1-coins/65_1477845594.jpg,65_1477845594.jpg,65_1477845594,.jpg,55285,815351cb046670e063466a9bdcf69fa98de6cb27c9fc4ad64d8c1b8127216415,True,640,480,RGB,1-coins/65_1477845594.json,labelme_imagePath,1,
5192,1-coins/65_1477845600.jpg,65_1477845600.jpg,65_1477845600,.jpg,52781,e30dd3a921f80b0881905c9849450f79237248e0fa23d8a58e1ba94268d41fd5,True,640,480,RGB,1-coins/65_1477845600.json,labelme_imagePath,1,
5193,1-coins/65_1477845606.jpg,65_1477845606.jpg,65_1477845606,.jpg,56557,c3caf752f9e6e976d20c718d6082b7d30d87ef574bada4791575e784d1671286,True,640,480,RGB,1-coins/65_1477845606.json,labelme_imagePath,1,
5194,1-coins/65_1477845612.jpg,65_1477845612.jpg,65_1477845612,.jpg,57771,25dfaa4eb9697a9d7e01bd59a5c19671334ed8c60ed1778ca63bcc80dacc5022,True,640,480,RGB,1-coins/65_1477845612.json,labelme_imagePath,1,
5195,1-coins/65_1477845618.jpg,65_1477845618.jpg,65_1477845618,.jpg,57393,4000946202375227eda3533daabc9d8beb539ae3b801c70b18c7bc10ebe58c3a,True,640,480,RGB,1-coins/65_1477845618.json,labelme_imagePath,1,
5196,1-coins/65_1477845624.jpg,65_1477845624.jpg,65_1477845624,.jpg,54415,77a5bf709c6525a081f7f300aeb60ef28e5041abd0c9f7c60517da6bb713b295,True,640,480,RGB,1-coins/65_1477845624.json,labelme_imagePath,1,
5197,1-coins/65_1477845630.jpg,65_1477845630.jpg,65_1477845630,.jpg,54543,2477b177d5d2f0be7b40a9d8fed13f79317404b9a816075fc121d6cf4663928d,True,640,480,RGB,1-coins/65_1477845630.json,labelme_imagePath,1,
5198,1-coins/65_1477845636.jpg,65_1477845636.jpg,65_1477845636,.jpg,54003,299ed799806e609a34ff2213da06c4a6ce41d797d5ebdb869c58eccbefea1375,True,640,480,RGB,1-coins/65_1477845636.json,labelme_imagePath,1,
5199,1-coins/65_1477845642.jpg,65_1477845642.jpg,65_1477845642,.jpg,54136,756060895473001672673d5ceb00705e6a84557d77ff705a55ae8d3f1f7b4f63,True,640,480,RGB,1-coins/65_1477845642.json,labelme_imagePath,1,
5200,1-coins/65_1477845648.jpg,65_1477845648.jpg,65_1477845648,.jpg,54165,176712af79ba64ec7d3032646c10bbe23a7633a857f8ab23b64c63ea0c141289,True,640,480,RGB,1-coins/65_1477845648.json,labelme_imagePath,1,
5201,1-coins/65_1477845654.jpg,65_1477845654.jpg,65_1477845654,.jpg,54805,ac33c0ca92ba0b857550ba04827bbf603f0940ce627cc4e2728bf689c7c7f98e,True,640,480,RGB,1-coins/65_1477845654.json,labelme_imagePath,1,
5202,1-coins/65_1477845660.jpg,65_1477845660.jpg,65_1477845660,.jpg,54533,55c37d9db6e3c4a149d1debe5f5e2a514952c3a04d3a3c943da94f0a03cf7820,True,640,480,RGB,1-coins/65_1477845660.json,labelme_imagePath,1,
5203,1-coins/65_1477845666.jpg,65_1477845666.jpg,65_1477845666,.jpg,55837,5a0657219b85f742fc0c38bd10006bf8fd851913cf063ed46c66931cce8d7725,True,640,480,RGB,1-coins/65_1477845666.json,labelme_imagePath,1,
5204,1-coins/65_1477845672.jpg,65_1477845672.jpg,65_1477845672,.jpg,54168,69af6552b07d1450c73dc8d026d5de85f118577636dabbd51db9f43bb7a3f2bb,True,640,480,RGB,1-coins/65_1477845672.json,labelme_imagePath,1,
5205,1-coins/65_1477845678.jpg,65_1477845678.jpg,65_1477845678,.jpg,54115,b33a54cce1ce66a20d2cb36d1d5b225443b8ec8743fd0b2da4353c5c9e93ac62,True,640,480,RGB,1-coins/65_1477845678.json,labelme_imagePath,1,
5206,1-coins/65_1477845684.jpg,65_1477845684.jpg,65_1477845684,.jpg,57671,b6b0e9d30410559240aa8c631d53887c2306aa271f32da4a88c70a5dbabd6d69,True,640,480,RGB,1-coins/65_1477845684.json,labelme_imagePath,1,
5207,1-coins/65_1477845690.jpg,65_1477845690.jpg,65_1477845690,.jpg,55430,f5c22ece26d2ba4d2180100e0db2c88f362c9d4edfcbd7ad0743dde5ebfe2103,True,640,480,RGB,1-coins/65_1477845690.json,labelme_imagePath,1,
5208,1-coins/65_1477845834.jpg,65_1477845834.jpg,65_1477845834,.jpg,51657,17c1d2db45310dc58ddcf0fc190f68652b7c8cd79dd64d2f4f53e3fb1ad063f1,True,640,480,RGB,1-coins/65_1477845834.json,labelme_imagePath,1,
5209,1-coins/65_1477845840.jpg,65_1477845840.jpg,65_1477845840,.jpg,54630,3d810b1cc160761859e6433578f5e858afbb7db1fe449055d0688ec8f75e0816,True,640,480,RGB,1-coins/65_1477845840.json,labelme_imagePath,1,
5210,1-coins/65_1477845846.jpg,65_1477845846.jpg,65_1477845846,.jpg,54671,61004e08e02fc05e439849558d935768b8e620913e0bcede903ecc28d86d4c17,True,640,480,RGB,1-coins/65_1477845846.json,labelme_imagePath,1,
5211,1-coins/65_1477845852.jpg,65_1477845852.jpg,65_1477845852,.jpg,53795,debfc3dcbb4c1261481534ffa9c3dd0d5ff7913539dcf0218b5bc439c5ba5bd7,True,640,480,RGB,1-coins/65_1477845852.json,labelme_imagePath,1,
5212,1-coins/65_1477845858.jpg,65_1477845858.jpg,65_1477845858,.jpg,51904,c70244ac0555a1b8735091ea1ef5d803eae6f2dc2c72dc944134eb94b38a4988,True,640,480,RGB,1-coins/65_1477845858.json,labelme_imagePath,1,
5213,1-coins/65_1477845864.jpg,65_1477845864.jpg,65_1477845864,.jpg,53320,95722d30174d7acbcda499cbba8a91d01f29703aec38c7cf4f249a62e5694d74,True,640,480,RGB,1-coins/65_1477845864.json,labelme_imagePath,1,
5214,1-coins/65_1477845870.jpg,65_1477845870.jpg,65_1477845870,.jpg,51626,a17c3d7a3dd6fcd9b2acad71a3ad35eef415fba6f5a9863406abe2d2cf9aabca,True,640,480,RGB,1-coins/65_1477845870.json,labelme_imagePath,1,
5215,1-coins/65_1477845876.jpg,65_1477845876.jpg,65_1477845876,.jpg,52715,7942ed6bf0b7008833c755ed5eb4bd2242c90713a4bb3bb5098cc0f7a8aab129,True,640,480,RGB,1-coins/65_1477845876.json,labelme_imagePath,1,
5216,1-coins/65_1477845882.jpg,65_1477845882.jpg,65_1477845882,.jpg,51511,f9bb0b29c870c9fb9e7bc3a321241a7d58ab7bc21e274dd67dcd1e8015bea7ad,True,640,480,RGB,1-coins/65_1477845882.json,labelme_imagePath,1,
5217,1-coins/65_1477845888.jpg,65_1477845888.jpg,65_1477845888,.jpg,54502,bd0f82f5645c6c0a3a0354292a1dc49328bd56fa17f5181e11c85b91d348dc29,True,640,480,RGB,1-coins/65_1477845888.json,labelme_imagePath,1,
5218,1-coins/65_1477845894.jpg,65_1477845894.jpg,65_1477845894,.jpg,53188,0a2d6e88df42cb1bef02616df7e5458f86c5450158f33c927970e164ccccf71f,True,640,480,RGB,1-coins/65_1477845894.json,labelme_imagePath,1,
5219,1-coins/65_1477845900.jpg,65_1477845900.jpg,65_1477845900,.jpg,53507,193ff397129cdb9406dbea62378ae5ed0b1b0b04ef1fa65fd8a5e82b4ef40f88,True,640,480,RGB,1-coins/65_1477845900.json,labelme_imagePath,1,
5220,1-coins/65_1477845906.jpg,65_1477845906.jpg,65_1477845906,.jpg,52040,e29e8b79742d0c0cbf4e99f4d6d0269f138b765e0cbf8352fe5439fa5c3c3d40,True,640,480,RGB,1-coins/65_1477845906.json,labelme_imagePath,1,
5221,1-coins/65_1477845912.jpg,65_1477845912.jpg,65_1477845912,.jpg,52416,1e3a0b91ff9846820a5009c07c037c381d376902652c2e05e682b50c08c9a9f1,True,640,480,RGB,1-coins/65_1477845912.json,labelme_imagePath,1,
5222,1-coins/65_1477845918.jpg,65_1477845918.jpg,65_1477845918,.jpg,52757,921cd27c8b6aa0b914e3d5481f56462d523e28388be10281eb76ee52d255c5a4,True,640,480,RGB,1-coins/65_1477845918.json,labelme_imagePath,1,
5223,1-coins/65_1477845924.jpg,65_1477845924.jpg,65_1477845924,.jpg,54094,0b87d03a8732a279abaf95f00769b9d0f2b8501b9709c17a6f5fac0e6906b3ca,True,640,480,RGB,1-coins/65_1477845924.json,labelme_imagePath,1,
5224,1-coins/65_1477845930.jpg,65_1477845930.jpg,65_1477845930,.jpg,51824,d1f12a845f09db92cb1a544c92dbf74992bd0325fbf927f76ecaf722652dec55,True,640,480,RGB,1-coins/65_1477845930.json,labelme_imagePath,1,
5225,1-coins/65_1477845936.jpg,65_1477845936.jpg,65_1477845936,.jpg,53507,8d93ce6c6e360265a47f402b00368155a47798bdde81f2dc3a8cc34ce677dbde,True,640,480,RGB,1-coins/65_1477845936.json,labelme_imagePath,1,
5226,1-coins/65_1477845942.jpg,65_1477845942.jpg,65_1477845942,.jpg,54285,97f97872cb59223b3d6eb88b6467faa89364166c89e54e2ce4ac67f0db1f16fd,True,640,480,RGB,1-coins/65_1477845942.json,labelme_imagePath,1,
5227,1-coins/65_1477845948.jpg,65_1477845948.jpg,65_1477845948,.jpg,53646,7ec2e8a60af32697b614de8abe4f335275190d49a422d7dab374da795eb281e3,True,640,480,RGB,1-coins/65_1477845948.json,labelme_imagePath,1,
5228,1-coins/65_1477845954.jpg,65_1477845954.jpg,65_1477845954,.jpg,51765,9d784d37db05cb95c115a7f21b590584095d7cd294ba8afc06d0f855a79e0008,True,640,480,RGB,1-coins/65_1477845954.json,labelme_imagePath,1,
5229,1-coins/65_1477845960.jpg,65_1477845960.jpg,65_1477845960,.jpg,50949,57c23769c717d21f94b8e43bf78ecf63617f56291e52c718e6bca48fed098680,True,640,480,RGB,1-coins/65_1477845960.json,labelme_imagePath,1,
5230,1-coins/65_1477845966.jpg,65_1477845966.jpg,65_1477845966,.jpg,52275,6fd1c2d591e7df0f297bb72f128842a405d7bbdc48b2186ce13126750c328976,True,640,480,RGB,1-coins/65_1477845966.json,labelme_imagePath,1,
5231,1-coins/65_1477845972.jpg,65_1477845972.jpg,65_1477845972,.jpg,53111,d49468e99a2a3556b9ebafc83551a2b6fcda379445e26fd09a821353a7955876,True,640,480,RGB,1-coins/65_1477845972.json,labelme_imagePath,1,
5232,1-coins/65_1477845978.jpg,65_1477845978.jpg,65_1477845978,.jpg,55329,31452471770f6f3d32bb473ddefd5fcf417484a540d78931cc2047f3bfa8d0b2,True,640,480,RGB,1-coins/65_1477845978.json,labelme_imagePath,1,
5233,1-coins/65_1477845984.jpg,65_1477845984.jpg,65_1477845984,.jpg,51998,0df66ff92d89e1c940cae2c834e2312c13b01ae8cc3f946819a99ff264cf0f03,True,640,480,RGB,1-coins/65_1477845984.json,labelme_imagePath,1,
5234,1-coins/65_1477845990.jpg,65_1477845990.jpg,65_1477845990,.jpg,51154,649c63d7c1a4a5f7d8ea5404f012d0ec2332982c63e611f7bb0b6817345ab410,True,640,480,RGB,1-coins/65_1477845990.json,labelme_imagePath,1,
5235,1-coins/65_1477845996.jpg,65_1477845996.jpg,65_1477845996,.jpg,51262,ff8be7638e0baf4c67b2e9a68daacc73cf18a95e5f7680cb25c4ae91422a4875,True,640,480,RGB,1-coins/65_1477845996.json,labelme_imagePath,1,
5236,1-coins/65_1477846002.jpg,65_1477846002.jpg,65_1477846002,.jpg,49127,54238ba5d0fb36e6eed06571b8b2e1bcfaa5846bcfa569afb15ff38359e7aa3b,True,640,480,RGB,1-coins/65_1477846002.json,labelme_imagePath,1,
5237,1-coins/65_1477846008.jpg,65_1477846008.jpg,65_1477846008,.jpg,53463,5554a3d54991bc6cbb67a883f46544f45c9eaf8525c34483af27d627646d7a80,True,640,480,RGB,1-coins/65_1477846008.json,labelme_imagePath,1,
5238,1-coins/65_1477846188.jpg,65_1477846188.jpg,65_1477846188,.jpg,50256,6da9fd004dfa73fdefaa6de67f1447dfd19463d59f58f8cc03abab213a0a352e,True,640,480,RGB,1-coins/65_1477846188.json,labelme_imagePath,1,
5239,1-coins/65_1477846194.jpg,65_1477846194.jpg,65_1477846194,.jpg,49161,aa04ad3849a370290be5735f795405066524535e800c7ba7b6a27bc2ac855800,True,640,480,RGB,1-coins/65_1477846194.json,labelme_imagePath,1,
5240,1-coins/65_1477846200.jpg,65_1477846200.jpg,65_1477846200,.jpg,49106,f38a4514b95af44cf02124505f0fc4a13a8d4804d4c119d6220d3e6c21b05244,True,640,480,RGB,1-coins/65_1477846200.json,labelme_imagePath,1,
5241,1-coins/65_1477846206.jpg,65_1477846206.jpg,65_1477846206,.jpg,50427,ed61ebcf4427f31e47466d02e01cf6050950f830ecde63d41c82c6da46676546,True,640,480,RGB,1-coins/65_1477846206.json,labelme_imagePath,1,
5242,1-coins/65_1477846212.jpg,65_1477846212.jpg,65_1477846212,.jpg,50102,ad893df7886d4cec45ce067e11e9825e6e91f1308c4bff94b3bc0db0a909539a,True,640,480,RGB,1-coins/65_1477846212.json,labelme_imagePath,1,
5243,1-coins/65_1477846218.jpg,65_1477846218.jpg,65_1477846218,.jpg,49496,4cd7d933de7ee415a4901c9d7e021c187d193d1dd23b18c06adec1a1fc175a24,True,640,480,RGB,1-coins/65_1477846218.json,labelme_imagePath,1,
5244,1-coins/65_1477846224.jpg,65_1477846224.jpg,65_1477846224,.jpg,50574,bdc7161a690389c854ae8e9191d7a42782dd4d8d141f5a50111f1962a35f193e,True,640,480,RGB,1-coins/65_1477846224.json,labelme_imagePath,1,
5245,1-coins/65_1477846230.jpg,65_1477846230.jpg,65_1477846230,.jpg,50496,acbd8c3ba80434337f8fcd3a37f321a3653ad6de8a66f66b2e349f5c542cbc6e,True,640,480,RGB,1-coins/65_1477846230.json,labelme_imagePath,1,
5246,1-coins/65_1477846236.jpg,65_1477846236.jpg,65_1477846236,.jpg,52408,4f61846e76e24f177f11a022f80f5ac951ce24c23ce92da85fab7c58c6e702bd,True,640,480,RGB,1-coins/65_1477846236.json,labelme_imagePath,1,
5247,1-coins/65_1477846242.jpg,65_1477846242.jpg,65_1477846242,.jpg,49174,4932f25e1a95be87342df2804a74ab157bed9d60161c8717053492701c1d9e43,True,640,480,RGB,1-coins/65_1477846242.json,labelme_imagePath,1,
5248,1-coins/65_1477846248.jpg,65_1477846248.jpg,65_1477846248,.jpg,49773,49d3d58d652f4f1b7c4e0b848c6a22ac358af8653f0633ffaeda1f878325f792,True,640,480,RGB,1-coins/65_1477846248.json,labelme_imagePath,1,
5249,1-coins/65_1477846254.jpg,65_1477846254.jpg,65_1477846254,.jpg,50460,72a21047070cda82a97aee981684978e3b7c6169c5e8ba2ee56d7e6ddcab5ff3,True,640,480,RGB,1-coins/65_1477846254.json,labelme_imagePath,1,
5250,1-coins/65_1477846260.jpg,65_1477846260.jpg,65_1477846260,.jpg,50871,bb8e6c0dd3fea076ffd0379f4562031ffcfa97f76a26d9887b4fd3f70b13f179,True,640,480,RGB,1-coins/65_1477846260.json,labelme_imagePath,1,
5251,1-coins/65_1477846266.jpg,65_1477846266.jpg,65_1477846266,.jpg,50382,40e23ca5c63b97bfbbd3b59d4c846be8ee51c2261efed6fa10cfd79ec7a08a8f,True,640,480,RGB,1-coins/65_1477846266.json,labelme_imagePath,1,
5252,1-coins/65_1477846272.jpg,65_1477846272.jpg,65_1477846272,.jpg,50391,f9fe9acf8c2ac87f5c8dfd3fa2fdace44d8556dbfcce6656f8c25cb087523390,True,640,480,RGB,1-coins/65_1477846272.json,labelme_imagePath,1,
5253,1-coins/65_1477846278.jpg,65_1477846278.jpg,65_1477846278,.jpg,49818,a145d30596b97ad5307744a710b81b0315277ca947b6373244406448f20cda7b,True,640,480,RGB,1-coins/65_1477846278.json,labelme_imagePath,1,
5254,1-coins/65_1477846284.jpg,65_1477846284.jpg,65_1477846284,.jpg,49294,8e97bb3f11c6fec8e9d233bea8c42e9001a85f449d21d6eb10ebc874ac19b122,True,640,480,RGB,1-coins/65_1477846284.json,labelme_imagePath,1,
5255,1-coins/65_1477846290.jpg,65_1477846290.jpg,65_1477846290,.jpg,50193,0a428aafae4557ca44abd470947e3a7e5b32ef50cd96802d7cc9c0210320f43b,True,640,480,RGB,1-coins/65_1477846290.json,labelme_imagePath,1,
5256,1-coins/65_1477846296.jpg,65_1477846296.jpg,65_1477846296,.jpg,51395,c95c86717a7793f5d87d7775797de46eb5e46eec7950958f313b583e3da3b605,True,640,480,RGB,1-coins/65_1477846296.json,labelme_imagePath,1,
5257,1-coins/65_1477846302.jpg,65_1477846302.jpg,65_1477846302,.jpg,50476,23a88278e2658df87794ff777ed1aa3940aa0e67663cd99153bd06a85a4ffa08,True,640,480,RGB,1-coins/65_1477846302.json,labelme_imagePath,1,
5258,1-coins/65_1477846308.jpg,65_1477846308.jpg,65_1477846308,.jpg,50627,186189c0eed2101ee776ffc5ca9f56afe563ef3b4c9058f982f665ebb4bc579b,True,640,480,RGB,1-coins/65_1477846308.json,labelme_imagePath,1,
5259,1-coins/65_1477846314.jpg,65_1477846314.jpg,65_1477846314,.jpg,50483,f1b022e83fb36d1cdcc48b1d9b19f58144cac61b5c160f1a790b0ba33f194f6f,True,640,480,RGB,1-coins/65_1477846314.json,labelme_imagePath,1,
5260,1-coins/65_1477846320.jpg,65_1477846320.jpg,65_1477846320,.jpg,50668,412531bdc4da6808772d39796f2169a95fd75a7a31b025cb2a7efd27a31d0eae,True,640,480,RGB,1-coins/65_1477846320.json,labelme_imagePath,1,
5261,1-coins/65_1477846326.jpg,65_1477846326.jpg,65_1477846326,.jpg,51514,323760fd8a73f8e3234bcf2f8d23d7d21a570aa3d12dd1e49097cd6547cbf476,True,640,480,RGB,1-coins/65_1477846326.json,labelme_imagePath,1,
5262,1-coins/65_1477846332.jpg,65_1477846332.jpg,65_1477846332,.jpg,51488,5a928ddfc1445239f7abde45f2e8e614f673c4901ff72a1741c164dc1f4073e4,True,640,480,RGB,1-coins/65_1477846332.json,labelme_imagePath,1,
5263,1-coins/65_1477846338.jpg,65_1477846338.jpg,65_1477846338,.jpg,51175,4374e6a935ddf9923b07042fba6d156688f21631ee8087cfaf99de3305c0f49c,True,640,480,RGB,1-coins/65_1477846338.json,labelme_imagePath,1,
5264,1-coins/65_1477846344.jpg,65_1477846344.jpg,65_1477846344,.jpg,53165,187fc85827dda501f98ef45476ab225028d121f0037746d3495a97caeeb6443e,True,640,480,RGB,1-coins/65_1477846344.json,labelme_imagePath,1,
5265,1-coins/65_1477846350.jpg,65_1477846350.jpg,65_1477846350,.jpg,52748,51a5183495e14c033e5dd7d4cce3c202ef2bb66c2419c0a94573302273ac31a3,True,640,480,RGB,1-coins/65_1477846350.json,labelme_imagePath,1,
5266,1-coins/65_1477846356.jpg,65_1477846356.jpg,65_1477846356,.jpg,52409,a423abdc2dd0120ea2af382d0075a00eb2c7f709b34b9d0bc99ece505276f9d0,True,640,480,RGB,1-coins/65_1477846356.json,labelme_imagePath,1,
5267,1-coins/65_1477846362.jpg,65_1477846362.jpg,65_1477846362,.jpg,50508,55b623431094adddefd438ad068315a0426c146d46ab0b657114abb8222195a7,True,640,480,RGB,1-coins/65_1477846362.json,labelme_imagePath,1,
5268,1-coins/65_1477846422.jpg,65_1477846422.jpg,65_1477846422,.jpg,47135,b2758f07b9a1ed058a5a29191151311ceb65d900ba97ac12c0fc31bba4ffcb69,True,640,480,RGB,1-coins/65_1477846422.json,labelme_imagePath,1,
5269,1-coins/65_1477846428.jpg,65_1477846428.jpg,65_1477846428,.jpg,47727,c41011e64a11fefaa021625e0787a1876d3055a2497bb7a55549dbe8b120e57e,True,640,480,RGB,1-coins/65_1477846428.json,labelme_imagePath,1,
5270,1-coins/65_1477846434.jpg,65_1477846434.jpg,65_1477846434,.jpg,48777,d40a9945d4c1419d17a77e49ddb6027932fe95ba1c86961df89da6bb2de943b4,True,640,480,RGB,1-coins/65_1477846434.json,labelme_imagePath,1,
5271,1-coins/65_1477846440.jpg,65_1477846440.jpg,65_1477846440,.jpg,48578,7219e9a2ca80dcb72bb29efc77373275340a6310b9b1fd4113bf1a09b817c7a1,True,640,480,RGB,1-coins/65_1477846440.json,labelme_imagePath,1,
5272,1-coins/65_1477846446.jpg,65_1477846446.jpg,65_1477846446,.jpg,48432,9a952e9ccce19221e491895d266e99ee9d8c5976f5fa6e9905482a6c304a2eb8,True,640,480,RGB,1-coins/65_1477846446.json,labelme_imagePath,1,
5273,1-coins/65_1477846452.jpg,65_1477846452.jpg,65_1477846452,.jpg,50348,cf46e09859619276b99a60c2e7f5b0c908636f14b8c3d79267e92003096f62b5,True,640,480,RGB,1-coins/65_1477846452.json,labelme_imagePath,1,
5274,1-coins/65_1477846458.jpg,65_1477846458.jpg,65_1477846458,.jpg,48770,0d0553d63ca3e25e56482c00e027a8fa15d270ba0c2fd6c95630864fa590fb45,True,640,480,RGB,1-coins/65_1477846458.json,labelme_imagePath,1,
5275,1-coins/65_1477846464.jpg,65_1477846464.jpg,65_1477846464,.jpg,48343,f7ea6f64069c1a440629770984fbf896c4189642a5a46ecd0565247746e9b7b6,True,640,480,RGB,1-coins/65_1477846464.json,labelme_imagePath,1,
5276,1-coins/65_1477846470.jpg,65_1477846470.jpg,65_1477846470,.jpg,48193,5b5869ac9f42e329430e3763937c8754048959a429b57f5ac811ad7efb147b4e,True,640,480,RGB,1-coins/65_1477846470.json,labelme_imagePath,1,
5277,1-coins/65_1477846476.jpg,65_1477846476.jpg,65_1477846476,.jpg,48186,423426e690013b5c493a2b52421041ef530741f38f10581d5c7fdad5b0ace53f,True,640,480,RGB,1-coins/65_1477846476.json,labelme_imagePath,1,
5278,1-coins/65_1477846482.jpg,65_1477846482.jpg,65_1477846482,.jpg,48003,abcd921e91bd46278f4eac3cfd665298b98fc6a7a5711471046f8d612707cdb1,True,640,480,RGB,1-coins/65_1477846482.json,labelme_imagePath,1,
5279,1-coins/65_1477846488.jpg,65_1477846488.jpg,65_1477846488,.jpg,49761,c9a3606812951fa52aeab72027f5aba948430d9cde44cbbf2d05e979bf4e9d93,True,640,480,RGB,1-coins/65_1477846488.json,labelme_imagePath,1,
5280,1-coins/65_1477846494.jpg,65_1477846494.jpg,65_1477846494,.jpg,49112,99c70b5a679795d6c0bfc5342483c434210fa2369f0d1ceee09687970778238e,True,640,480,RGB,1-coins/65_1477846494.json,labelme_imagePath,1,
5281,1-coins/65_1477846500.jpg,65_1477846500.jpg,65_1477846500,.jpg,48441,52167ab8cb201c20e9a8fee50c75221072f8a3005a3d5b4eff55017d955e95de,True,640,480,RGB,1-coins/65_1477846500.json,labelme_imagePath,1,
5282,1-coins/65_1477846506.jpg,65_1477846506.jpg,65_1477846506,.jpg,49835,d05188a9bf0ebdb79cac4b88577402eacbe3e6e4f8ee19f4a9fcb1cbcbf77796,True,640,480,RGB,1-coins/65_1477846506.json,labelme_imagePath,1,
5283,1-coins/65_1477846512.jpg,65_1477846512.jpg,65_1477846512,.jpg,48650,1e80417b7055aabaa0b451b7770cfebee0b5e00a18502021a4ce691383fc094f,True,640,480,RGB,1-coins/65_1477846512.json,labelme_imagePath,1,
5284,1-coins/65_1477846518.jpg,65_1477846518.jpg,65_1477846518,.jpg,48445,cc32d9b4499abd7f60814e0d98d4a5007eee757b15550eb6f8e118f806bb35d3,True,640,480,RGB,1-coins/65_1477846518.json,labelme_imagePath,1,
5285,1-coins/65_1477846524.jpg,65_1477846524.jpg,65_1477846524,.jpg,49763,4f0956326c01fe3c3c74f4682061c5f03341e1d90abdbcadac868accd125978b,True,640,480,RGB,1-coins/65_1477846524.json,labelme_imagePath,1,
5286,1-coins/65_1477846530.jpg,65_1477846530.jpg,65_1477846530,.jpg,50273,3ed680464a49d51aa8f150735179145f7893f1c99b5a8a5fb3b614113e8f6bc3,True,640,480,RGB,1-coins/65_1477846530.json,labelme_imagePath,1,
5287,1-coins/65_1477846536.jpg,65_1477846536.jpg,65_1477846536,.jpg,48241,edc4f8ef8b6446c9880f22c1a340209f971035a703426d7899527d305bce2229,True,640,480,RGB,1-coins/65_1477846536.json,labelme_imagePath,1,
5288,1-coins/65_1477846542.jpg,65_1477846542.jpg,65_1477846542,.jpg,46481,1eee7867da618c7837e7dbb71c97668c8ffb8c5a342bfd1483d4dc3565d9d57d,True,640,480,RGB,1-coins/65_1477846542.json,labelme_imagePath,1,
5289,1-coins/65_1477846548.jpg,65_1477846548.jpg,65_1477846548,.jpg,47711,1825bc47b692974661fbb1b183f56fc647fb4441dcc3a8ce40bb0fc5ab4c19d7,True,640,480,RGB,1-coins/65_1477846548.json,labelme_imagePath,1,
5290,1-coins/65_1477846554.jpg,65_1477846554.jpg,65_1477846554,.jpg,49345,d00fc409a159f680ea67e6bb47f43540a866cef2917e8ec88ed11c30c20e71d0,True,640,480,RGB,1-coins/65_1477846554.json,labelme_imagePath,1,
5291,1-coins/65_1477846560.jpg,65_1477846560.jpg,65_1477846560,.jpg,50283,50dd08dec18e736e4c9e27f6c28de3626031a35089815a60e1a0fdb85f690fad,True,640,480,RGB,1-coins/65_1477846560.json,labelme_imagePath,1,
5292,1-coins/65_1477846566.jpg,65_1477846566.jpg,65_1477846566,.jpg,49597,17d5f9a5f7a369d4c1959b7bfeccbd87bdee335970094721129b789cf2e035fe,True,640,480,RGB,1-coins/65_1477846566.json,labelme_imagePath,1,
5293,1-coins/65_1477846572.jpg,65_1477846572.jpg,65_1477846572,.jpg,49943,b772066a90845bffe22a0ad33fb85265f91c0b9ec7e60644ab53e9f514200545,True,640,480,RGB,1-coins/65_1477846572.json,labelme_imagePath,1,
5294,1-coins/65_1477846578.jpg,65_1477846578.jpg,65_1477846578,.jpg,49185,3a318ef7c922fa358eb2c7198494cdb15b50ca7f80ef2ba89a6f002bbeee20d9,True,640,480,RGB,1-coins/65_1477846578.json,labelme_imagePath,1,
5295,1-coins/65_1477846584.jpg,65_1477846584.jpg,65_1477846584,.jpg,45000,6ac2297279e8076fc0da522b188e29ff93be5651b67bd4fd3fa2c774233e36ef,True,640,480,RGB,1-coins/65_1477846584.json,labelme_imagePath,1,
5296,1-coins/65_1477846590.jpg,65_1477846590.jpg,65_1477846590,.jpg,47838,dbb4d2ce9ae73bd8be8c20a8da472d97e3f745796a3609da4fdc53dd2c068f25,True,640,480,RGB,1-coins/65_1477846590.json,labelme_imagePath,1,
